PV;Wind Binnenland;Wind Coast;Wind Offshore
0;0.237471;0.310523;0.309571
0;0.192391;0.304283;0.296741
0;0.164345;0.311687;0.296763
0;0.137098;0.316039;0.292919
0;0.116593;0.306632;0.288885
0.015;0.097023;0.274619;0.293261
0.101;0.049307;0.195294;0.297525
0.266;0.077273;0.227149;0.278714
0.427;0.099553;0.197147;0.250157
0.576;0.11146;0.177677;0.232583
0.679;0.112638;0.180679;0.237465
0.733;0.111306;0.20344;0.248773
0.748;0.119298;0.230959;0.253758
0.726;0.135191;0.253073;0.267313
0.666;0.151861;0.281004;0.291559
0.561;0.162551;0.304887;0.311688
0.43;0.168954;0.314026;0.318679
0.271;0.175042;0.305146;0.316022
0.105;0.168414;0.288826;0.321047
0.018;0.209601;0.259596;0.340533
0;0.284798;0.280768;0.368915
0;0.329122;0.311542;0.385562
0;0.334735;0.32364;0.390151
0;0.309562;0.318582;0.385524
0;0.24704;0.29994;0.362678
0;0.222475;0.268855;0.324671
0;0.198572;0.231416;0.283168
0;0.173201;0.19622;0.240905
0;0.148143;0.152384;0.200924
0.017;0.110421;0.102486;0.174208
0.1;0.057517;0.064115;0.157779
0.228;0.066494;0.055322;0.13207
0.386;0.080164;0.047958;0.103788
0.53;0.10432;0.046778;0.095789
0.66;0.120504;0.053724;0.105275
0.718;0.140043;0.059283;0.094113
0.735;0.16354;0.057459;0.078991
0.717;0.173194;0.057783;0.07679
0.659;0.16106;0.070972;0.094399
0.563;0.150276;0.08864;0.11705
0.427;0.158221;0.11189;0.150021
0.254;0.172018;0.13185;0.180628
0.106;0.172278;0.134071;0.218885
0.02;0.193436;0.140138;0.261254
0;0.219969;0.148169;0.292555
0;0.202093;0.14491;0.30207
0;0.173109;0.136519;0.270878
0;0.141982;0.130761;0.235944
0;0.116245;0.115081;0.213392
0;0.10229;0.085438;0.17991
0;0.095398;0.05486;0.136572
0;0.092969;0.030673;0.093021
0;0.094915;0.016648;0.057509
0.016;0.096551;0.010167;0.033935
0.107;0.059016;0.006109;0.021258
0.277;0.05536;0.009916;0.014761
0.443;0.116078;0.028991;0.019344
0.58;0.146428;0.040496;0.024994
0.676;0.161736;0.049921;0.024955
0.73;0.172344;0.063223;0.032832
0.744;0.179496;0.081562;0.056472
0.721;0.185975;0.102269;0.0942
0.661;0.190127;0.124153;0.138665
0.561;0.192364;0.145023;0.183378
0.417;0.198542;0.170635;0.235131
0.25;0.202335;0.193689;0.288134
0.099;0.183408;0.208185;0.332212
0.021;0.178371;0.233539;0.367238
0;0.198352;0.250991;0.39364
0;0.190688;0.218889;0.40614
0;0.185056;0.178037;0.401169
0;0.175401;0.168131;0.380465
0;0.162977;0.158151;0.354743
0;0.146438;0.137472;0.321464
0;0.128129;0.130979;0.268838
0;0.114647;0.160754;0.210776
0;0.098246;0.216292;0.186703
0.02;0.07864;0.215424;0.215415
0.107;0.044701;0.17743;0.270502
0.258;0.055023;0.216606;0.340718
0.409;0.080345;0.276344;0.419899
0.538;0.099537;0.329184;0.477106
0.642;0.101368;0.369321;0.481344
0.682;0.099532;0.402318;0.496118
0.681;0.102243;0.430489;0.512812
0.589;0.118077;0.427403;0.53148
0.471;0.14139;0.399739;0.54489
0.338;0.156725;0.408902;0.568932
0.244;0.155428;0.441483;0.618151
0.137;0.141041;0.523768;0.738559
0.051;0.116319;0.537337;0.855242
0.008;0.079015;0.504806;0.906815
0;0.052278;0.462564;0.88838
0;0.041043;0.385548;0.831979
0;0.038371;0.385124;0.809592
0;0.042221;0.3672;0.796251
0;0.047199;0.31602;0.78474
0;0.051677;0.259857;0.754262
0;0.060248;0.229036;0.722781
0;0.069638;0.196062;0.695276
0;0.078689;0.173445;0.695885
0.011;0.075034;0.147743;0.674092
0.061;0.06725;0.123725;0.613136
0.136;0.073067;0.133842;0.552479
0.214;0.075177;0.145826;0.494674
0.258;0.073398;0.147891;0.439176
0.268;0.069456;0.146407;0.385526
0.311;0.062372;0.142508;0.354739
0.358;0.056091;0.139142;0.340121
0.321;0.051388;0.140033;0.347626
0.243;0.047543;0.142235;0.36493
0.219;0.041792;0.140887;0.404051
0.171;0.034885;0.141006;0.447707
0.142;0.033783;0.121993;0.457727
0.092;0.044719;0.102375;0.432824
0.025;0.078168;0.120021;0.406755
0;0.127186;0.141807;0.390259
0;0.170372;0.153414;0.384888
0;0.190501;0.158571;0.383828
0;0.18953;0.167626;0.393608
0;0.17912;0.178143;0.385757
0;0.167699;0.18996;0.371771
0;0.15822;0.197216;0.357728
0;0.151532;0.200251;0.351031
0;0.140468;0.198291;0.346893
0.02;0.115837;0.153137;0.343544
0.085;0.060429;0.101647;0.321477
0.185;0.02013;0.101414;0.292964
0.32;0.007205;0.127935;0.302079
0.426;0.009359;0.156696;0.31931
0.458;0.01302;0.156683;0.315639
0.428;0.013821;0.137886;0.282129
0.343;0.012342;0.116557;0.243963
0.298;0.00912;0.097928;0.202404
0.284;0.005426;0.080046;0.170108
0.261;0.003114;0.063794;0.147793
0.185;0.002508;0.050332;0.132716
0.142;0.006289;0.044268;0.124256
0.07;0.013172;0.055604;0.131346
0.016;0.025975;0.09269;0.156698
0;0.044293;0.165044;0.204125
0;0.061676;0.218876;0.250985
0;0.067587;0.222508;0.289756
0;0.060252;0.213642;0.302576
0;0.043855;0.202698;0.280093
0;0.029944;0.189866;0.244165
0;0.024763;0.180402;0.213696
0;0.026563;0.177837;0.201754
0;0.026954;0.173296;0.204762
0.012;0.022563;0.138647;0.215218
0.072;0.012577;0.096444;0.217479
0.182;0.008264;0.081779;0.212605
0.303;0.011286;0.081113;0.216651
0.4;0.017465;0.084456;0.220746
0.381;0.020375;0.086187;0.230022
0.298;0.018541;0.085947;0.234684
0.264;0.01428;0.093929;0.239827
0.241;0.00986;0.108654;0.258995
0.204;0.006388;0.125181;0.293979
0.175;0.005081;0.140544;0.333788
0.144;0.006572;0.150046;0.383249
0.108;0.011381;0.164143;0.43848
0.065;0.020945;0.210818;0.492679
0.02;0.043642;0.289966;0.529174
0;0.079015;0.317026;0.54877
0;0.11226;0.303798;0.563202
0;0.11612;0.268877;0.523297
0;0.101686;0.235685;0.442947
0;0.092406;0.207953;0.369511
0;0.088168;0.200263;0.331169
0;0.091805;0.189691;0.309543
0;0.102444;0.18093;0.287081
0;0.11535;0.163076;0.270084
0.023;0.115072;0.110485;0.261844
0.103;0.070536;0.063712;0.246687
0.228;0.078729;0.060006;0.22529
0.386;0.094566;0.068389;0.198521
0.465;0.099361;0.077484;0.181139
0.533;0.097248;0.08455;0.181266
0.562;0.099076;0.084313;0.193226
0.555;0.11046;0.082195;0.207663
0.465;0.133942;0.088191;0.216895
0.347;0.165086;0.102771;0.222861
0.181;0.191712;0.118363;0.233675
0.097;0.196907;0.132402;0.24854
0.066;0.206392;0.143196;0.267113
0.03;0.233682;0.154196;0.304238
0.005;0.253868;0.177099;0.357007
0;0.273695;0.181111;0.400503
0;0.282713;0.189546;0.4365
0;0.290092;0.204503;0.469521
0;0.293298;0.215358;0.508951
0;0.287489;0.250021;0.532453
0;0.282601;0.26185;0.5521
0;0.296767;0.25464;0.574071
0;0.318583;0.252909;0.589637
0;0.326951;0.241771;0.585333
0.002;0.359264;0.242225;0.5623
0.016;0.333751;0.208839;0.540985
0.04;0.309537;0.210776;0.544437
0.072;0.321463;0.230087;0.573851
0.107;0.343876;0.244704;0.605529
0.137;0.354747;0.259826;0.624828
0.179;0.353513;0.26886;0.646433
0.222;0.345813;0.279461;0.663462
0.282;0.336883;0.299967;0.669235
0.275;0.32934;0.313838;0.665035
0.218;0.319152;0.321107;0.668818
0.158;0.301013;0.329129;0.677871
0.095;0.282513;0.327763;0.692521
0.042;0.246567;0.338839;0.69592
0.008;0.204633;0.371367;0.706251
0;0.194544;0.38322;0.70662
0;0.190131;0.375213;0.712919
0;0.177149;0.379456;0.730042
0;0.185074;0.367225;0.746249
0;0.168978;0.353386;0.730953
0;0.145908;0.359279;0.719099
0;0.142181;0.366254;0.717725
0;0.136481;0.374219;0.710337
0;0.123462;0.372223;0.704618
0.006;0.117438;0.356986;0.692287
0.032;0.109457;0.389585;0.649609
0.082;0.085989;0.418385;0.594172
0.179;0.069551;0.414532;0.539014
0.45;0.060234;0.404074;0.497754
0.619;0.060373;0.390631;0.464383
0.701;0.06771;0.380784;0.43836
0.718;0.081555;0.375206;0.409224
0.688;0.09179;0.364946;0.366126
0.616;0.09513;0.352454;0.323032
0.513;0.093046;0.332406;0.299903
0.393;0.085446;0.300123;0.278338
0.218;0.075395;0.257865;0.268846
0.105;0.064061;0.205379;0.268864
0.029;0.057371;0.145768;0.255343
0;0.056055;0.114116;0.231625
0;0.049036;0.090678;0.196217
0;0.037676;0.075781;0.164889
0;0.025247;0.067749;0.157521
0;0.013705;0.068149;0.168245
0;0.006653;0.071401;0.201982
0;0.005887;0.076941;0.268837
0;0.013298;0.081955;0.331688
0;0.02816;0.095892;0.40758
0.025;0.048483;0.112501;0.50472
0.11;0.051321;0.086363;0.528945
0.239;0.031118;0.086381;0.503199
0.368;0.026708;0.106492;0.562303
0.49;0.031533;0.131795;0.613718
0.603;0.037562;0.153636;0.627619
0.665;0.041165;0.168586;0.617561
0.673;0.043838;0.17231;0.592995
0.606;0.046345;0.167299;0.523056
0.502;0.048185;0.154828;0.42065
0.368;0.049476;0.134839;0.329787
0.248;0.051926;0.116774;0.264492
0.148;0.058185;0.09917;0.21409
0.074;0.062633;0.075035;0.170224
0.021;0.064334;0.067745;0.126115
0;0.049439;0.062874;0.095154
0;0.029214;0.058838;0.084009
0;0.016456;0.054054;0.100596
0;0.012487;0.047676;0.137322
0;0.015261;0.042858;0.185053
0;0.027265;0.042526;0.238771
0;0.042919;0.050803;0.296766
0;0.049163;0.07381;0.357018
0;0.050137;0.111045;0.401815
0.024;0.052499;0.139015;0.452053
0.1;0.04799;0.106555;0.458246
0.204;0.030506;0.09199;0.42739
0.278;0.020501;0.154482;0.416639
0.346;0.019832;0.222119;0.393637
0.428;0.023716;0.270861;0.376481
0.499;0.030076;0.292533;0.37944
0.549;0.039201;0.317989;0.387852
0.532;0.053618;0.349149;0.403904
0.454;0.072738;0.372348;0.427491
0.352;0.090695;0.369193;0.439616
0.265;0.10267;0.341329;0.460934
0.19;0.112753;0.316015;0.496708
0.099;0.140058;0.293395;0.533783
0.028;0.225308;0.257839;0.543125
0;0.313864;0.229672;0.537411
0;0.287339;0.219705;0.529173
0;0.194728;0.212611;0.514394
0;0.124956;0.210547;0.48782
0;0.099159;0.20748;0.456743
0;0.092967;0.197151;0.43374
0;0.092558;0.179343;0.427394
0;0.091783;0.176132;0.420587
0;0.085079;0.172335;0.406288
0.026;0.058752;0.154469;0.381352
0.112;0.028737;0.145023;0.3504
0.249;0.026589;0.155373;0.326957
0.395;0.02422;0.160998;0.302054
0.536;0.027803;0.168409;0.268834
0.62;0.036105;0.168459;0.237487
0.68;0.044394;0.163781;0.225216
0.697;0.052375;0.163625;0.230855
0.668;0.056912;0.167133;0.257875
0.603;0.056519;0.179335;0.285253
0.494;0.051948;0.188909;0.282177
0.337;0.049752;0.188138;0.246109
0.201;0.05147;0.172297;0.190863
0.075;0.054172;0.141291;0.149545
0.024;0.049803;0.116315;0.139717
0;0.03932;0.110832;0.138664
0;0.035365;0.100684;0.14117
0;0.036201;0.084768;0.169571
0;0.041885;0.077943;0.25294
0;0.059327;0.089522;0.360489
0;0.093237;0.114717;0.48827
0;0.136613;0.175373;0.593382
0;0.176066;0.226942;0.658012
0;0.188246;0.239819;0.677893
0.026;0.159187;0.231701;0.68948
0.117;0.090619;0.218889;0.720981
0.258;0.108284;0.249303;0.763818
0.411;0.161261;0.393617;0.793159
0.536;0.179322;0.465726;0.807801
0.619;0.186729;0.51736;0.800307
0.648;0.193495;0.54706;0.792031
0.651;0.205789;0.56004;0.804112
0.626;0.218684;0.566484;0.816854
0.543;0.231266;0.553662;0.831124
0.402;0.239511;0.534364;0.847499
0.252;0.244298;0.525348;0.870394
0.12;0.238845;0.52972;0.884753
0.069;0.233764;0.521082;0.852085
0.028;0.237458;0.505693;0.823711
0;0.268852;0.484398;0.864022
0;0.276147;0.51859;0.801801
0;0.270874;0.523313;0.70644
0;0.274197;0.447678;0.691527
0;0.252986;0.366694;0.688123
0;0.257506;0.35054;0.676975
0;0.244164;0.34687;0.675953
0;0.191105;0.315137;0.677883
0;0.18371;0.31171;0.694667
0.007;0.126957;0.275671;0.684677
0.047;0.078877;0.234881;0.618357
0.128;0.058213;0.285692;0.654289
0.239;0.051561;0.348264;0.680046
0.367;0.055826;0.382702;0.68203
0.488;0.063848;0.401433;0.706518
0.555;0.072477;0.412202;0.733134
0.552;0.083947;0.427025;0.753293
0.552;0.09441;0.442303;0.765439
0.527;0.09915;0.446548;0.777847
0.445;0.104026;0.432772;0.777764
0.235;0.110518;0.412198;0.75952
0.119;0.107347;0.357357;0.76361
0.052;0.10785;0.289971;0.736576
0.009;0.116038;0.233334;0.682739
0;0.114374;0.214328;0.630028
0;0.091791;0.213673;0.558864
0;0.057528;0.22904;0.492956
0;0.03321;0.237821;0.421209
0;0.019652;0.209936;0.330066
0;0.016974;0.179099;0.253587
0;0.022985;0.151118;0.20146
0;0.037617;0.129116;0.160378
0;0.059495;0.109874;0.136588
0.017;0.073481;0.084526;0.129922
0.07;0.063075;0.06627;0.124183
0.174;0.061554;0.061522;0.124249
0.296;0.053195;0.060357;0.126894
0.364;0.051015;0.065774;0.137974
0.31;0.056317;0.074371;0.152223
0.184;0.073359;0.087214;0.172262
0.207;0.090235;0.105856;0.196808
0.194;0.099559;0.124163;0.222562
0.196;0.103278;0.14246;0.252913
0.155;0.099669;0.160336;0.274759
0.138;0.099591;0.19037;0.311716
0.106;0.104225;0.229023;0.3672
0.053;0.104048;0.264796;0.387931
0.023;0.109786;0.275603;0.383247
0;0.143413;0.280572;0.375217
0;0.1544;0.286506;0.359264
0;0.15085;0.273742;0.323965
0;0.142476;0.245404;0.29209
0;0.133388;0.216401;0.274268
0;0.114646;0.196844;0.259856
0;0.087639;0.180078;0.240412
0;0.060238;0.158186;0.212612
0;0.041183;0.126816;0.181133
0.024;0.029801;0.091802;0.144976
0.122;0.020949;0.067397;0.102957
0.288;0.023721;0.05606;0.067191
0.446;0.014716;0.051086;0.04267
0.574;0.009423;0.05216;0.028441
0.664;0.006657;0.055353;0.021341
0.716;0.004964;0.05591;0.017327
0.729;0.003429;0.052331;0.018259
0.703;0.002707;0.045031;0.023055
0.645;0.003777;0.036931;0.030143
0.549;0.006468;0.028042;0.040728
0.421;0.00924;0.018433;0.052952
0.272;0.012493;0.012131;0.08268
0.119;0.017202;0.011044;0.147894
0.03;0.023924;0.033882;0.288313
0;0.033529;0.119599;0.524842
0;0.06265;0.263559;0.696113
0;0.105942;0.387866;0.777848
0;0.148062;0.436013;0.791836
0;0.192038;0.446206;0.757174
0;0.228571;0.459928;0.711836
0;0.248027;0.455166;0.710168
0;0.255451;0.435377;0.752053
0;0.253965;0.418862;0.801768
0.029;0.217008;0.369513;0.83226
0.086;0.176429;0.328814;0.837944
0.127;0.198119;0.311063;0.852084
0.176;0.219963;0.381606;0.867249
0.269;0.242272;0.523007;0.861306
0.392;0.226447;0.457267;0.866972
0.53;0.204633;0.406002;0.85499
0.6;0.198521;0.419483;0.843715
0.586;0.2028;0.427411;0.837246
0.539;0.207337;0.420224;0.820188
0.467;0.202005;0.390147;0.791868
0.342;0.190601;0.329142;0.76468
0.146;0.157601;0.273432;0.73165
0.079;0.122043;0.225922;0.726388
0.031;0.131799;0.209426;0.698025
0;0.176228;0.223041;0.682755
0;0.212606;0.272281;0.68072
0;0.232378;0.316272;0.675916
0;0.234295;0.329126;0.694417
0;0.226935;0.343547;0.686194
0;0.208144;0.339083;0.671277
0;0.200261;0.319274;0.675915
0;0.194627;0.275977;0.65138
0;0.186725;0.256281;0.582597
0.028;0.152652;0.237489;0.504813
0.112;0.096021;0.186708;0.418452
0.251;0.108192;0.169193;0.361479
0.41;0.119025;0.173181;0.367219
0.532;0.112225;0.191074;0.410907
0.619;0.105866;0.222986;0.458076
0.669;0.103982;0.261491;0.50832
0.687;0.104069;0.288116;0.521081
0.668;0.101422;0.285255;0.518233
0.609;0.096863;0.263421;0.485054
0.523;0.091796;0.237489;0.451499
0.405;0.086671;0.204642;0.418684
0.25;0.081263;0.16662;0.357006
0.117;0.072954;0.131743;0.311681
0.032;0.067182;0.09789;0.276505
0;0.058008;0.074418;0.263407
0;0.042731;0.053337;0.282954
0;0.030602;0.033288;0.35328
0;0.023176;0.020981;0.459112
0;0.023105;0.027191;0.56961
0;0.032082;0.05606;0.646447
0;0.047479;0.102138;0.714043
0;0.066379;0.157285;0.744537
0;0.085686;0.207495;0.725486
0.029;0.104816;0.206391;0.691905
0.111;0.074733;0.165049;0.679495
0.256;0.046273;0.266852;0.675753
0.412;0.038699;0.30956;0.648842
0.532;0.028402;0.317804;0.601807
0.61;0.026177;0.314143;0.525559
0.637;0.025872;0.297779;0.42975
0.616;0.024341;0.282215;0.330226
0.568;0.020985;0.261408;0.225336
0.544;0.015462;0.225815;0.160016
0.493;0.010946;0.192803;0.123156
0.395;0.008576;0.176104;0.083765
0.261;0.006519;0.150078;0.04596
0.119;0.004493;0.107821;0.020574
0.031;0.001835;0.068098;0.012754
0;0.007121;0.050775;0.022472
0;0.022664;0.039059;0.051482
0;0.056366;0.031698;0.08855
0;0.11375;0.034808;0.128415
0;0.180976;0.049751;0.180072
0;0.2442;0.075058;0.238469
0;0.292551;0.112343;0.316915
0;0.31927;0.156684;0.380004
0;0.315005;0.192643;0.423623
0.027;0.264232;0.163666;0.437547
0.114;0.152666;0.108149;0.412207
0.263;0.083396;0.113996;0.37521
0.407;0.092352;0.14053;0.379334
0.521;0.139609;0.14093;0.407034
0.605;0.147885;0.146502;0.426756
0.655;0.170082;0.165083;0.440935
0.669;0.204628;0.19484;0.454397
0.653;0.233723;0.233685;0.481418
0.604;0.250974;0.274946;0.544998
0.522;0.25639;0.288273;0.607681
0.406;0.25403;0.237814;0.594281
0.266;0.229044;0.187787;0.513106
0.121;0.218892;0.189779;0.470848
0.028;0.246081;0.235937;0.488524
0.001;0.268867;0.311051;0.512715
0;0.292256;0.375189;0.50014
0;0.322325;0.396774;0.496527
0;0.330473;0.376842;0.532195
0;0.304923;0.330614;0.559651
0;0.264461;0.262241;0.533783
0;0.220329;0.19843;0.478284
0;0.13918;0.161754;0.488977
0;0.057536;0.210817;0.357004
0.025;0.020379;0.260423;0.259309
0.081;0.013474;0.12354;0.371293
0.097;0.014293;0.01447;0.431362
0.159;0.014782;0.030335;0.477897
0.367;0.018395;0.094075;0.507545
0.53;0.044336;0.149512;0.449585
0.576;0.095205;0.189933;0.375196
0.451;0.156697;0.161208;0.363387
0.236;0.212571;0.101056;0.369509
0.296;0.242865;0.145987;0.290046
0.307;0.202027;0.192854;0.172616
0.161;0.127429;0.190263;0.106017
0.06;0.070501;0.130215;0.095633
0.082;0.037092;0.074433;0.101897
0.037;0.024275;0.048989;0.107934
0;0.015831;0.039521;0.097015
0;0.011359;0.033401;0.079229
0;0.011997;0.026525;0.069841
0;0.013263;0.020703;0.062804
0;0.015032;0.012982;0.060227
0;0.016708;0.009392;0.064501
0;0.017239;0.015619;0.081547
0;0.020057;0.032566;0.114977
0;0.029774;0.04663;0.168708
0.032;0.045981;0.052562;0.222436
0.116;0.039913;0.047054;0.246102
0.249;0.045974;0.043774;0.246391
0.381;0.053098;0.04466;0.249033
0.49;0.054232;0.043241;0.244198
0.585;0.057477;0.045176;0.221774
0.622;0.079411;0.050343;0.177705
0.605;0.129912;0.055209;0.140251
0.6;0.203356;0.058459;0.135226
0.555;0.268673;0.066255;0.197071
0.46;0.301338;0.08575;0.331963
0.328;0.303976;0.115632;0.446282
0.186;0.316797;0.15004;0.512295
0.068;0.37519;0.176617;0.704823
0.017;0.418315;0.253842;0.849663
0;0.459374;0.352648;0.898157
0;0.470846;0.387409;0.914707
0;0.425054;0.41222;0.926366
0;0.341297;0.536084;0.909734
0;0.259839;0.572752;0.901224
0;0.189131;0.608172;0.880059
0;0.130241;0.507139;0.831134
0;0.102159;0.374724;0.774737
0;0.089143;0.296755;0.69864
0.031;0.053494;0.202021;0.612403
0.088;0.022423;0.122832;0.545841
0.191;0.017391;0.114163;0.407577
0.356;0.025136;0.06452;0.288675
0.488;0.022982;0.028394;0.275566
0.519;0.00256;0.018074;0.252911
0.546;0.001758;0.013067;0.156701
0.58;0.011402;0.004234;0.077778
0.588;0.022792;0.004029;0.01517
0.57;0.034339;0.016032;0.035472
0.5;0.044751;0.032782;0.123557
0.387;0.050434;0.053653;0.208153
0.248;0.050331;0.098071;0.314825
0.118;0.037317;0.172873;0.40513
0.035;0.007728;0.235584;0.449642
0;0.017923;0.270576;0.481419
0;0.096552;0.280506;0.52501
0;0.178893;0.288353;0.605531
0;0.097392;0.31384;0.687413
0;0.048275;0.393621;0.756668
0;0.192856;0.475549;0.773933
0;0.523448;0.518723;0.803244
0;0.464192;0.494579;0.892074
0;0.343527;0.383253;0.930817
0.02;0.358424;0.231047;0.860169
0.078;0.323669;0.14003;0.6746
0.219;0.291735;0.193242;0.582656
0.357;0.262028;0.319303;0.726016
0.441;0.217188;0.462735;0.831757
0.529;0.167345;0.522018;0.846712
0.595;0.126964;0.502472;0.798977
0.576;0.10431;0.449787;0.731551
0.439;0.092889;0.389784;0.652016
0.282;0.080971;0.332955;0.552385
0.223;0.055273;0.285273;0.431061
0.248;0.031469;0.245161;0.308045
0.255;0.021177;0.214446;0.214437
0.132;0.017186;0.177717;0.150054
0.039;0.013597;0.141429;0.10376
0.001;0.013309;0.120635;0.067982
0;0.029206;0.097511;0.04422
0;0.064659;0.067238;0.033383
0;0.096428;0.035215;0.027194
0;0.114375;0.020059;0.01869
0;0.142451;0.016991;0.011415
0;0.192038;0.011495;0.015152
0;0.233691;0.007355;0.025061
0;0.229027;0.007767;0.034258
0.03;0.165043;0.009709;0.053396
0.103;0.123507;0.015158;0.097893
0.272;0.273373;0.025345;0.165069
0.42;0.370076;0.036808;0.225301
0.499;0.389001;0.052466;0.290203
0.515;0.385533;0.073116;0.371776
0.608;0.379602;0.101726;0.464827
0.689;0.383242;0.138635;0.545333
0.671;0.398761;0.173688;0.614163
0.615;0.426329;0.206297;0.689479
0.523;0.458699;0.238688;0.743373
0.332;0.468056;0.259819;0.776302
0.169;0.457631;0.254862;0.791541
0.092;0.441477;0.263547;0.813074
0.031;0.378277;0.34688;0.83391
0;0.404661;0.426418;0.795259
0;0.528529;0.404045;0.730883
0;0.686006;0.312611;0.684685
0;0.7536;0.349211;0.653994
0;0.750055;0.361385;0.681167
0;0.725377;0.309536;0.781399
0;0.703413;0.336885;0.855314
0;0.712128;0.384927;0.874492
0;0.736629;0.398657;0.919514
0.033;0.747792;0.489752;0.966999
0.117;0.769448;0.598673;0.976825
0.222;0.793495;0.771968;0.971901
0.362;0.799556;0.834608;0.961029
0.508;0.792371;0.840141;0.957265
0.603;0.773951;0.826798;0.961621
0.67;0.759561;0.802276;0.968821
0.68;0.751004;0.790762;0.975028
0.631;0.738578;0.797767;0.976349
0.543;0.706729;0.807899;0.976094
0.461;0.657996;0.806062;0.970248
0.36;0.603365;0.796947;0.951848
0.247;0.536084;0.750731;0.963077
0.124;0.425056;0.685811;0.976551
0.037;0.290388;0.636397;0.976258
0.001;0.230566;0.619839;0.976751
0;0.225317;0.615744;0.976043
0;0.226408;0.613742;0.970171
0;0.213106;0.596796;0.955149
0;0.184069;0.537619;0.928475
0;0.159735;0.425656;0.894978
0;0.144225;0.379829;0.859298
0;0.122339;0.349131;0.81447
0;0.096247;0.302046;0.742061
0.027;0.067485;0.220727;0.652278
0.078;0.034275;0.227542;0.582524
0.247;0.017658;0.233672;0.544962
0.291;0.013506;0.225227;0.533819
0.34;0.011669;0.208135;0.517836
0.343;0.00752;0.176141;0.483756
0.408;0.00642;0.140706;0.432355
0.517;0.007452;0.106468;0.346641
0.6;0.011022;0.07281;0.246049
0.575;0.014545;0.042067;0.151744
0.517;0.013047;0.019302;0.076438
0.369;0.013685;0.00958;0.038798
0.199;0.017026;0.009166;0.022941
0.082;0.031609;0.019698;0.022152
0.022;0.080102;0.063745;0.044739
0;0.163551;0.138678;0.091773
0;0.220695;0.193395;0.144589
0;0.204245;0.226413;0.185721
0;0.168952;0.245514;0.227178
0;0.13488;0.240054;0.27709
0;0.109823;0.213017;0.339086
0;0.100827;0.213408;0.426697
0;0.057362;0.227154;0.512901
0;0.022942;0.232363;0.578017
0.008;0.012184;0.228993;0.61003
0.043;0.012986;0.149372;0.604625
0.116;0.026332;0.156729;0.616051
0.231;0.025703;0.235144;0.668392
0.421;0.028426;0.287187;0.668091
